# Start Time: 2018-10-14 22:03:55.260 (5.9282663526E8)
# End Time: 2018-10-15 22:03:55.260 (5.9291303526E8)
# Total Time: 86400.0
# Time Zone: UTC
# Station: GTOH_EHZ_VG_00
# Minumum Gap Duration: 5.0
# GapCount: 9
# Gap Start		Gap End			Duration
5.928459741000009E8	5.928459821000009E8	8.0
5.928467011000009E8	5.928467491000009E8	48.0
5.928489501000009E8	5.928489581000009E8	8.0
5.928909751000009E8	5.928910221000009E8	47.0
5.928935731000009E8	5.928936201000009E8	47.0
5.928942811000009E8	5.928943271000009E8	46.0
5.929076801000009E8	5.929077211000009E8	41.0
5.929091311000009E8	5.929091781000009E8	47.0
5.929125021000009E8	5.9291303526E8	533.1599991321564
